1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	5	5	5
6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	6	6	6
7	7	7	7	7	7	6	7	7	7	7	7	7	6	7	7	5	5	7	7	7
8	8	8	8	8	8	7	8	8	8	8	8	8	6	8	8	6	5	8	8	8
9	9	9	9	9	9	8	9	9	9	9	9	9	6	9	9	6	5	9	9	9
10	10	10	10	10	10	9	10	10	10	10	10	10	6	10	10	7	5	10	10	10
11	11	11	11	11	11	10	11	11	11	11	11	11	6	11	11	8	5	11	11	11
12	12	12	12	12	12	11	12	12	12	12	12	12	6	12	12	9	6	12	12	12
13	13	13	13	13	13	12	13	13	13	13	13	13	7	12	13	10	6	13	13	12
14	14	14	14	14	14	13	14	14	14	14	14	14	8	12	14	10	7	14	14	13
15	15	15	15	15	15	14	15	15	15	15	14	15	8	12	15	11	8	15	15	14
16	16	16	16	16	16	15	16	16	16	16	14	16	8	12	16	12	9	16	16	14
17	17	17	17	17	17	16	17	17	17	17	14	17	8	12	17	13	10	17	17	15
18	18	18	18	18	18	17	18	18	18	18	14	18	8	13	18	14	11	18	18	15
19	19	19	19	19	19	18	19	19	19	19	14	19	8	14	19	15	12	19	19	16
20	20	20	20	20	20	19	20	20	20	20	14	20	8	15	20	16	13	20	20	17
21	21	21	21	21	21	20	21	21	21	21	14	21	8	16	21	17	14	21	21	17
22	22	22	22	22	22	21	22	22	22	22	14	22	8	17	22	18	15	22	22	17
23	22	23	23	23	23	22	23	23	23	23	14	23	8	18	23	19	16	23	23	17
24	23	24	24	24	24	23	24	24	24	24	14	24	8	19	24	20	17	24	24	18
25	23	25	25	25	25	24	25	25	25	25	14	25	8	20	25	21	18	25	25	19
26	24	26	26	26	26	25	26	26	26	26	14	26	8	21	26	22	19	26	26	20
27	24	27	27	27	27	26	27	27	27	27	14	27	8	22	27	22	20	27	27	21
28	24	28	28	28	28	27	28	28	28	28	14	28	8	23	28	22	21	27	28	22
29	24	29	29	29	29	28	29	29	29	29	14	29	8	24	28	23	22	27	29	23
30	24	30	30	30	30	29	30	30	30	30	14	30	8	25	28	24	23	27	30	24
31	25	31	31	31	31	30	31	31	31	31	14	31	8	26	28	25	24	27	31	25
32	26	32	32	32	32	31	32	32	32	32	14	32	8	27	28	26	25	28	32	26
33	27	33	33	33	33	32	33	33	33	33	14	33	8	28	29	27	26	29	33	27
34	28	33	34	34	34	33	34	34	34	34	14	34	8	29	29	28	27	30	33	28
35	29	33	35	35	35	34	35	35	35	35	14	35	8	30	30	29	28	31	33	29
36	30	34	36	35	36	35	36	36	36	36	14	36	8	31	30	30	29	32	33	30
