10:59:47.575{'coordinate': [188.70007617888314, 560.9148185133963], 'id': 3}
10:59:47.575{'coordinate': [207.96100194186238, 293.78259492523375], 'id': 14}
10:59:47.575{'id': 20, 'coordinate': [185.99747482935206, 168.7784822278087]}
10:59:47.577{'coordinate': [275.1797200607971, 383.19104712234275], 'id': 5}
10:59:47.577{'id': 10, 'coordinate': [274.73284960142337, 417.1685227484513]}
10:59:47.579{'coordinate': [221.50238414493788, 122.8401973519135], 'id': 16}
10:59:47.579{'coordinate': [263.25156923063423, 690.9471131165974], 'id': 19}
10:59:47.580{'coordinate': [270.992226654126, 167.5270701808678], 'id': 15}
10:59:47.580{'id': 9, 'coordinate': [123.58357335647588, 582.5223199223017]}
10:59:47.581{'id': 6, 'coordinate': [194.66774194057305, 234.2706412589717]}
10:59:47.585{'id': 8, 'coordinate': [215.9606152321162, 676.4501303456545]}
10:59:47.736{'coordinate': [139.29382512968667, 398.8996904295199], 'id': 1}
10:59:47.763{'id': 18, 'coordinate': [157.70819698560817, 572.3310774906832]}
10:59:48.026{'id': 13, 'coordinate': [284.9351657032327, 320.13851093499414]}
10:59:48.027{'coordinate': [225.8778525897547, 741.4994639901086], 'id': 12}
10:59:48.027{'coordinate': [284.5659525645969, 386.6404875674892], 'id': 5}
10:59:48.027{'id': 20, 'coordinate': [195.99726439846472, 168.84335574679275]}
10:59:48.028{'coordinate': [98.71843162012046, 441.34413809048283], 'id': 4}
10:59:48.028{'id': 10, 'coordinate': [284.5286527015123, 419.17905542022953]}
10:59:48.029{'coordinate': [280.4954316462614, 475.93049566523734], 'id': 17}
10:59:48.029{'coordinate': [280.9917084310677, 167.62887485959234], 'id': 15}
10:59:48.030{'coordinate': [271.51729230754887, 685.3188076863847], 'id': 19}
10:59:48.031{'id': 8, 'coordinate': [225.95815368412346, 676.228263492258]}
10:59:48.032{'coordinate': [217.33356456322878, 297.26900710806086], 'id': 14}
10:59:48.032{'coordinate': [231.4087831539965, 124.2052096864081], 'id': 16}
10:59:48.032{'id': 6, 'coordinate': [200.0716356309483, 242.68479201725518]}
10:59:48.033{'id': 7, 'coordinate': [253.6031091268704, 510.20318248926674]}
10:59:48.174{'coordinate': [143.88155652763427, 390.01415608316313], 'id': 1}
10:59:48.230{'coordinate': [191.80633094006333, 551.4094946704836], 'id': 3}
10:59:48.538{'id': 6, 'coordinate': [205.47552932132353, 251.09894277553866]}
10:59:48.539{'coordinate': [235.8118439185638, 740.3523736365855], 'id': 12}
10:59:48.539{'coordinate': [241.3151821630551, 125.57022202090269], 'id': 16}
10:59:48.539{'id': 11, 'coordinate': [115.26260409885842, 403.845128448036]}
10:59:48.540{'coordinate': [104.94164377807053, 449.17175780768565], 'id': 4}
10:59:48.541{'coordinate': [293.9521850683967, 390.0899280126356], 'id': 5}
10:59:48.541{'id': 7, 'coordinate': [260.7562331931569, 503.2151344004001]}
10:59:48.542{'coordinate': [194.91258570124353, 541.9041708275709], 'id': 3}
10:59:48.542{'id': 10, 'coordinate': [294.3244558016013, 421.18958809200774]}
10:59:48.542{'id': 20, 'coordinate': [205.9970539675774, 168.9082292657768]}
10:59:48.543{'coordinate': [279.7830153844635, 679.6905022561722], 'id': 19}
10:59:48.543{'coordinate': [290.9911902080094, 167.73067953831685], 'id': 15}
10:59:48.543{'id': 13, 'coordinate': [293.9901754504817, 324.3819527546997]}
10:59:48.543{'id': 8, 'coordinate': [235.95569213613072, 676.0063966388614]}
10:59:48.544{'coordinate': [289.5245746842768, 471.63228952789837], 'id': 17}
10:59:48.547{'coordinate': [226.70612718459518, 300.75541929088797], 'id': 14}
10:59:48.716{'id': 9, 'coordinate': [127.43167815208487, 591.7522760154807]}
10:59:48.979{'coordinate': [245.7458352473729, 739.2052832830624], 'id': 12}
10:59:48.979{'id': 11, 'coordinate': [124.63970478200149, 407.3193165227087]}
10:59:48.979{'id': 7, 'coordinate': [267.90935725944337, 496.2270863115334]}
10:59:48.980{'id': 10, 'coordinate': [304.12025890169025, 423.20012076378595]}
10:59:48.981{'coordinate': [236.07868980596157, 304.2418314737151], 'id': 14}
10:59:48.981{'coordinate': [251.22158117211373, 126.93523435539728], 'id': 16}
10:59:48.981{'id': 9, 'coordinate': [137.31465825823372, 593.2776298175431]}
10:59:48.982{'coordinate': [111.1648559360206, 456.9993775248885], 'id': 4}
10:59:48.982{'coordinate': [300.9906719849511, 167.83248421704138], 'id': 15}
10:59:48.982{'id': 20, 'coordinate': [215.99684353669005, 168.97310278476087]}
10:59:48.982{'id': 6, 'coordinate': [210.87942301169878, 259.51309353382214]}
10:59:48.983{'coordinate': [198.01884046242373, 532.3988469846581], 'id': 3}
