1	88.30	79.30	83.57	92.74	92.87	90.99	84.11	84.22	97.24	95.39
2	88.08	79.06	83.33	92.52	92.69	90.77	83.91	83.98	97.01	95.18
3	87.88	78.86	83.12	92.33	92.46	90.59	83.68	83.76	96.81	94.96
4	87.69	78.67	82.91	92.08	92.22	90.39	83.49	83.57	96.61	94.71
5	87.48	78.44	82.66	91.86	91.99	90.16	83.10	83.24	96.39	94.48
6	86.98	78.14	82.38	91.52	91.67	89.85	82.69	82.92	96.12	94.13
7	86.62	77.80	82.04	91.18	91.37	89.48	82.30	82.64	95.79	93.81
8	86.18	77.48	81.74	90.84	91.04	89.19	82.10	82.42	95.44	93.46
9	85.79	77.15	81.40	90.48	90.68	88.84	81.74	82.04	95.08	93.15
10	85.43	76.83	81.09	90.16	90.34	88.49	81.42	81.74	94.77	92.81
11	85.22	76.49	80.79	89.83	90.00	88.23	81.04	81.38	94.41	92.61
12	85.01	76.27	80.58	89.62	89.81	88.01	80.82	81.17	94.23	92.43
13	84.81	76.07	80.36	89.38	89.57	87.80	80.59	80.96	94.01	92.22
14	84.60	75.87	80.15	89.19	89.35	87.61	80.37	80.74	93.80	91.99
15	84.38	75.61	79.92	88.98	89.13	87.39	80.15	80.51	93.57	91.78
16	84.20	75.42	79.72	88.78	88.92	87.20	79.94	80.30	93.37	91.59
17	83.99	75.19	79.52	88.56	88.70	86.97	79.75	80.09	93.15	91.38
18	83.79	75.01	79.30	88.36	88.50	86.76	79.53	79.87	92.94	91.19
19	83.59	74.78	79.10	88.13	88.25	86.52	79.34	79.67	92.72	90.97
20	83.29	74.54	79.10	87.85	87.98	86.28	79.02	79.38	92.48	90.69
21	83.06	74.33	78.99	87.61	87.76	86.08	78.83	79.16	92.27	90.47
22	82.83	74.07	78.89	87.39	87.53	85.86	78.61	78.93	92.06	90.23
23	82.58	73.87	78.77	87.15	87.29	85.61	78.36	78.69	91.80	89.98
24	82.35	73.64	78.62	86.96	87.06	85.36	78.16	78.46	91.57	89.78
25	82.14	73.44	78.50	86.76	86.83	85.16	77.96	78.26	91.38	89.59
