1	82.41	90.31	81.46	89.70	94.91	99.00	95.24	77.24	79.32	82.34
2	82.16	90.10	81.25	89.48	94.68	98.79	95.03	77.01	79.12	82.10
3	81.92	89.91	81.05	89.29	94.49	98.60	94.84	76.76	78.91	81.87
4	81.73	89.71	80.85	89.09	94.32	98.39	94.65	76.56	78.70	81.68
5	81.50	89.50	80.65	88.89	94.11	98.20	94.45	76.34	78.52	81.49
6	81.29	89.30	80.45	88.67	93.91	98.00	94.24	76.16	78.34	81.29
7	81.08	89.12	80.26	88.45	93.71	97.81	94.02	75.94	78.14	81.10
8	80.87	88.87	80.05	88.21	93.47	97.60	93.79	75.70	77.94	80.86
9	80.66	88.66	79.83	88.02	93.27	97.40	93.58	75.50	77.74	80.65
10	80.48	88.45	79.64	87.82	93.07	97.21	93.23	75.11	77.42	80.34
11	80.15	88.10	79.28	87.46	92.73	96.85	92.90	74.75	77.00	79.94
12	79.69	87.77	78.91	87.09	92.37	96.51	92.61	74.36	76.79	79.63
13	79.40	87.37	78.50	86.66	91.95	96.14	92.16	74.36	76.40	79.32
14	79.07	87.05	78.15	86.31	91.60	95.76	91.79	74.01	76.04	78.97
15	78.66	86.67	77.80	86.00	91.29	95.41	91.59	73.67	75.53	78.45
16	78.33	86.31	77.44	85.65	90.96	95.07	91.08	73.54	75.35	78.26
17	78.03	85.99	77.11	85.33	90.65	94.75	90.65	73.04	75.02	77.93
18	77.64	85.63	76.76	85.00	90.31	94.39	90.22	72.71	74.66	77.55
19	77.31	85.27	76.41	84.67	90.02	94.06	89.85	72.38	74.39	77.18
20	76.97	84.93	76.41	84.37	89.69	93.74	89.64	72.05	74.07	76.85
21	76.76	84.70	76.26	84.16	89.46	93.53	89.43	71.97	73.85	76.63
22	76.58	84.51	76.16	83.96	89.27	93.30	89.22	71.83	73.64	76.42
23	76.39	84.31	76.03	83.76	89.07	93.11	89.02	71.74	73.43	76.21
24	76.17	84.10	75.90	83.59	88.89	92.92	88.79	71.65	73.23	76.01
25	75.93	83.87	75.78	83.35	88.66	92.70	88.56	71.54	73.02	75.78
26	75.48	83.68	75.68	83.12	88.48	92.52	88.35	71.44	72.77	75.58
27	75.11	83.38	75.51	82.76	88.17	92.19	87.97	71.04	72.43	75.26
28	74.68	83.09	75.25	82.49	87.90	91.88	87.65	70.74	72.15	74.94
29	74.25	82.73	75.05	82.13	87.58	91.52	87.29	70.43	71.81	74.55
30	73.84	82.42	74.77	81.77	87.21	91.20	86.85	70.06	71.50	74.05
31	73.63	82.06	74.54	81.47	86.86	90.89	86.57	69.74	71.21	73.61
32	73.28	81.70	74.30	81.13	86.54	90.59	86.21	69.64	70.89	73.19
33	72.94	81.36	74.08	80.79	86.18	90.25	85.88	69.40	70.52	72.84
34	72.62	81.03	73.81	80.45	85.89	89.93	85.56	69.15	70.21	72.45
35	72.30	80.73	73.63	80.16	85.54	89.63	85.37	68.95	70.21	72.20
36	72.10	80.54	73.38	79.97	85.34	89.43	85.17	68.70	70.06	72.01
37	71.89	80.32	73.28	79.76	85.15	89.21	84.95	68.60	69.96	71.79
38	71.69	80.10	73.14	79.55	84.92	89.02	84.74	68.49	69.86	71.61
39	71.50	79.88	73.03	79.35	84.71	88.80	84.55	68.40	69.75	71.42
40	71.29	79.69	72.94	79.13	84.51	88.59	84.34	68.29	69.64	71.22
41	71.06	79.51	72.84	78.92	84.27	88.38	84.13	68.19	69.52	71.00
42	70.86	79.28	72.72	78.73	84.07	88.17	83.89	68.06	69.39	70.80
43	70.63	79.07	72.59	78.51	83.87	87.99	83.68	67.94	69.28	70.61
44	70.40	78.87	72.48	78.31	83.67	87.79	83.49	67.82	69.17	70.42
45	70.21	78.64	72.38	78.10	83.45	87.56	83.27	67.72	69.04	70.23
46	70.02	78.44	72.28	77.91	83.24	87.33	83.06	67.61	68.93	70.01
47	69.82	78.22	72.18	77.71	83.02	87.15	82.85	67.51	68.81	69.80
48	69.60	78.00	72.07	77.48	82.83	86.92	82.62	67.41	68.70	69.57
49	69.41	77.76	71.95	77.24	82.63	86.68	82.43	67.32	68.56	69.37
50	69.20	77.54	71.85	77.05	82.43	86.48	82.23	67.23	68.45	69.17
51	68.98	77.34	71.76	76.86	82.22	86.28	82.01	67.14	68.36	68.99
52	68.80	77.15	71.67	76.65	82.01	86.07	81.82	67.04	68.27	68.76
53	68.60	76.95	71.57	76.47	81.82	85.88	81.62	66.94	68.16	68.57
54	68.41	76.75	71.48	76.26	81.61	85.67	81.43	66.85	68.07	68.39
55	68.21	76.55	71.40	76.06	81.40	85.48	81.23	66.75	67.97	68.20
56	68.02	76.35	71.30	75.86	81.22	85.25	81.00	66.64	67.86	67.99
57	67.81	76.15	71.21	75.61	81.02	85.04	80.78	66.52	67.74	67.75
58	67.58	75.94	71.10	75.38	80.81	84.81	80.54	66.39	67.62	67.54
59	67.37	75.73	70.99	75.18	80.60	84.61	80.34	66.27	67.53	67.35
60	67.17	75.54	70.88	75.00	80.42	84.42	80.11	66.17	67.45	67.16
61	66.92	75.24	70.76	74.70	80.07	84.14	79.86	66.07	67.34	67.16
62	66.72	75.04	70.58	74.49	79.86	83.91	79.66	65.90	67.18	67.06
63	66.52	74.84	70.45	74.30	79.66	83.73	79.48	65.79	67.07	66.96
64	66.33	74.63	70.35	74.08	79.47	83.52	79.28	65.68	66.99	66.86
65	66.33	74.39	70.24	73.80	79.20	83.26	79.01	65.58	66.91	66.77
66	66.22	74.18	70.05	73.58	79.00	83.06	78.80	65.39	66.69	66.59
67	66.12	73.96	69.92	73.37	78.80	82.85	78.58	65.27	66.59	66.49
68	66.03	73.73	69.83	73.18	78.61	82.66	78.39	65.14	66.49	66.35
69	65.93	73.53	69.71	72.96	78.38	82.43	78.18	65.04	66.37	66.25
70	65.80	73.32	69.59	72.77	78.16	82.23	77.98	64.94	66.24	66.15
71	65.69	73.13	69.48	72.57	77.97	82.03	77.79	64.84	66.16	66.05
72	65.58	72.93	69.37	72.36	77.77	81.83	77.58	64.75	66.03	65.96
73	65.47	72.72	69.25	72.15	77.56	81.61	77.39	64.64	65.93	65.86
74	65.35	72.51	69.12	71.92	77.36	81.40	77.18	64.55	65.81	65.74
75	65.26	72.29	69.02	71.65	77.13	81.18	76.98	64.41	65.70	65.60
76	65.10	72.10	68.91	71.45	76.94	80.99	76.79	64.30	65.58	65.49
77	64.99	71.84	68.81	71.21	76.70	80.75	76.56	64.20	65.48	65.36
78	64.84	71.62	68.70	71.03	76.51	80.54	76.33	64.12	65.36	65.25
79	64.71	71.40	68.61	70.83	76.29	80.33	76.14	63.99	65.28	65.15
80	64.59	71.16	68.51	70.65	76.08	80.13	75.91	63.90	65.16	65.03
81	64.48	70.96	68.38	70.44	75.85	79.92	75.69	63.80	65.06	64.93
82	64.36	70.76	68.26	70.24	75.65	79.73	75.50	63.71	64.97	64.82
83	64.26	70.57	68.16	70.05	75.42	79.52	75.28	63.58	64.87	64.73
84	64.15	70.39	68.07	69.85	75.22	79.33	75.07	63.47	64.76	64.63
85	64.02	70.15	67.99	69.65	74.99	79.11	74.85	63.38	64.66	64.53
86	63.90	69.94	67.88	69.44	74.80	78.92	74.62	63.25	64.56	64.42
87	63.77	69.71	67.76	69.24	74.59	78.74	74.42	63.15	64.43	64.29
88	63.66	69.51	67.68	69.03	74.38	78.53	74.21	63.03	64.31	64.19
89	63.57	69.30	67.56	68.83	74.19	78.32	74.01	62.91	64.22	64.10
90	63.45	69.08	67.44	68.63	73.97	78.12	73.80	62.77	64.11	64.00
91	63.36	68.88	67.34	68.43	73.77	77.91	73.61	62.68	64.02	63.89
92	63.25	68.68	67.24	68.21	73.56	77.71	73.42	62.57	63.91	63.78
93	63.17	68.49	67.14	67.99	73.37	77.52	73.22	62.44	63.81	63.69
94	63.07	68.28	67.00	67.78	73.19	77.34	73.00	62.31	63.70	63.56
95	62.97	68.07	66.89	67.58	72.98	77.15	72.78	62.17	63.58	63.42
96	62.88	67.87	66.79	67.37	72.78	76.94	72.59	62.08	63.47	63.30
97	62.79	67.67	66.68	67.15	72.57	76.74	72.39	61.98	63.36	63.19
98	62.71	67.48	66.59	66.94	72.34	76.52	72.21	61.86	63.27	63.09
99	62.59	67.48	66.51	66.67	72.02	76.22	71.91	61.77	63.14	62.96
100	62.39	67.36	66.31	66.42	71.79	76.02	71.69	61.59	62.95	62.77
101	62.25	67.27	66.20	66.24	71.59	75.83	71.51	61.49	62.83	62.68
102	62.17	67.19	66.10	66.04	71.37	75.62	71.32	61.38	62.71	62.56
103	62.04	67.07	65.97	65.85	71.17	75.42	71.11	61.30	62.59	62.48
104	61.94	66.97	65.87	65.61	70.98	75.18	70.91	61.22	62.49	62.40
105	61.79	66.87	65.73	65.40	70.73	74.96	70.69	61.12	62.40	62.28
106	61.69	66.74	65.58	65.20	70.53	74.76	70.46	61.03	62.29	62.15
108	61.59	66.61	65.46	65.20	70.24	74.47	69.99	60.92	62.20	62.05
109	61.42	66.21	65.29	65.10	69.91	74.11	69.58	60.76	62.04	61.91
