1	82.35	97.39	85.45	81.53	82.92	77.93	97.15	76.19	83.24	99.30
2	82.13	97.20	85.24	81.31	82.74	77.74	96.96	75.97	83.04	99.09
3	81.93	96.99	85.03	81.10	82.54	77.53	96.74	75.78	82.80	98.88
4	81.71	96.78	84.81	80.86	82.36	77.29	96.54	75.59	82.58	98.66
5	81.50	96.58	84.60	80.66	82.14	77.08	96.33	75.40	82.36	98.46
6	81.28	96.37	84.41	80.40	81.91	76.88	96.12	75.21	82.17	98.26
7	81.08	96.17	84.23	80.19	81.70	76.67	95.92	75.02	81.96	98.03
8	80.87	95.95	84.04	79.99	81.40	76.30	95.71	74.82	81.73	97.85
9	80.44	95.63	83.73	79.69	81.13	75.88	95.38	74.47	81.41	97.45
10	80.05	95.32	83.43	79.33	80.84	75.54	95.08	74.17	81.09	97.14
11	79.69	95.00	83.12	79.00	80.64	75.33	94.77	73.86	80.77	96.82
12	79.31	94.70	82.83	78.70	80.31	75.04	94.44	73.54	80.45	96.44
13	78.94	94.32	82.44	78.35	80.00	74.72	93.90	73.54	80.12	96.11
14	78.59	93.98	82.07	77.86	79.68	74.40	93.52	73.11	79.81	95.81
15	78.22	93.65	81.88	77.66	79.33	74.08	93.14	72.80	79.51	95.49
16	77.99	93.30	81.58	77.33	79.00	73.76	92.92	72.42	79.18	95.29
17	77.76	93.08	81.36	77.14	78.80	73.52	92.72	72.32	78.98	95.10
18	77.57	92.86	81.15	76.93	78.59	73.30	92.50	72.21	78.76	94.87
19	77.28	92.61	80.90	76.66	78.32	73.30	92.20	72.10	78.49	94.59
20	77.06	92.40	80.68	76.43	78.11	73.19	92.00	71.93	78.27	94.38
21	76.84	92.18	80.46	76.22	77.90	73.10	91.79	71.82	78.07	94.16
22	76.63	91.96	80.23	76.01	77.68	72.98	91.59	71.70	77.86	93.95
23	76.40	91.76	80.02	75.81	77.45	72.83	91.36	71.60	77.66	93.74
24	76.17	91.53	79.80	75.58	77.19	72.73	91.17	71.47	77.47	93.50
25	75.95	91.32	79.57	75.36	76.98	72.61	90.96	71.39	77.25	93.28
26	75.71	91.10	79.37	75.16	76.75	72.50	90.76	71.28	77.04	93.07
27	75.51	90.90	79.11	74.92	76.55	72.39	90.53	71.17	76.80	92.85
28	75.29	90.70	78.89	74.72	76.33	72.28	90.31	71.04	76.60	92.65
29	75.08	90.49	78.68	74.53	76.11	72.18	90.10	70.91	76.39	92.42
30	74.87	90.30	78.47	74.32	75.91	72.05	89.90	70.80	76.21	92.22
31	74.65	90.10	78.25	74.08	75.68	71.94	89.67	70.70	75.99	91.97
32	74.42	89.91	78.04	73.89	75.46	71.83	89.45	70.55	75.79	91.76
33	74.22	89.70	77.85	73.68	75.26	71.71	89.26	70.44	75.60	91.57
34	74.02	89.50	77.63	73.47	75.03	71.62	89.05	70.33	75.39	91.38
36	73.76	89.22	77.34	73.47	74.75	71.53	88.72	70.24	75.12	91.09
37	73.54	89.02	77.14	73.36	74.55	71.35	88.53	70.06	74.88	90.87
38	73.33	88.83	76.91	73.25	74.34	71.22	88.33	69.94	74.68	90.68
39	73.12	88.61	76.70	73.13	74.14	71.10	88.13	69.85	74.46	90.48
40	73.12	88.34	76.42	73.03	73.87	71.00	87.85	69.75	74.18	90.19
41	73.03	88.15	76.20	72.83	73.67	70.83	87.64	69.57	73.99	90.00
42	72.92	87.94	75.97	72.74	73.45	70.74	87.42	69.46	73.80	89.79
43	72.82	87.75	75.74	72.63	73.23	70.62	87.23	69.36	73.57	89.59
44	72.67	87.53	75.53	72.50	73.03	70.49	87.01	69.26	73.34	89.37
45	72.58	87.33	75.33	72.38	72.84	70.39	86.78	69.15	73.16	89.16
46	72.48	87.14	75.14	72.25	72.63	70.29	86.56	69.04	72.97	88.95
47	72.36	86.91	74.93	72.15	72.41	70.17	86.37	68.91	72.78	88.74
48	72.24	86.67	74.74	72.05	72.18	70.06	86.16	68.79	72.58	88.52
49	72.14	86.43	74.54	71.96	71.98	69.92	85.94	68.70	72.35	88.30
50	72.01	86.24	74.33	71.85	71.78	69.81	85.73	68.58	72.15	88.10
51	71.90	86.03	74.10	71.75	71.57	69.70	85.52	68.48	71.95	87.93
52	71.77	85.82	73.88	71.65	71.32	69.57	85.30	68.36	71.74	87.73
53	71.64	85.51	73.62	71.55	71.32	69.48	85.00	68.22	71.44	87.46
54	71.48	85.30	73.41	71.36	71.21	69.31	84.78	68.07	71.22	87.26
55	71.35	85.10	73.20	71.24	71.11	69.20	84.57	67.95	71.01	87.02
56	71.23	84.91	72.98	71.14	70.99	69.09	84.34	67.84	70.80	86.81
57	71.12	84.70	72.76	71.04	70.88	68.99	84.14	67.72	70.59	86.60
58	70.99	84.50	72.57	70.95	70.77	68.91	83.93	67.64	70.40	86.35
59	70.88	84.28	72.38	70.83	70.67	68.82	83.69	67.54	70.21	86.14
60	70.77	84.04	72.16	70.74	70.58	68.71	83.52	67.44	70.01	85.94
61	70.68	83.86	71.94	70.63	70.47	68.60	83.30	67.34	69.79	85.73
62	70.56	83.66	71.73	70.51	70.33	68.48	83.11	67.23	69.59	85.53
63	70.47	83.45	71.51	70.41	70.22	68.37	82.92	67.11	69.40	85.33
64	70.36	83.26	71.28	70.29	70.12	68.25	82.71	66.99	69.19	85.11
65	70.26	83.07	71.08	70.21	70.03	68.15	82.51	66.90	69.00	84.92
66	70.15	82.84	70.85	70.09	69.92	68.03	82.30	66.79	68.80	84.69
67	70.03	82.65	70.65	69.96	69.76	67.92	82.08	66.65	68.60	84.47
68	69.95	82.42	70.46	69.87	69.65	67.79	81.85	66.54	68.37	84.25
69	69.82	82.16	70.23	69.75	69.52	67.70	81.59	66.43	68.19	84.02
70	69.71	81.91	70.01	69.66	69.40	67.60	81.36	66.33	68.00	83.79
71	69.61	81.70	69.81	69.56	69.27	67.48	81.14	66.23	67.80	83.56
72	69.50	81.49	69.59	69.45	69.17	67.39	80.95	66.10	67.60	83.37
73	69.39	81.29	69.38	69.34	69.06	67.29	80.76	66.02	67.39	83.16
74	69.27	81.10	69.15	69.25	68.94	67.17	80.56	65.92	67.18	82.96
75	69.17	80.87	68.93	69.11	68.85	67.03	80.37	65.78	66.96	82.76
76	69.05	80.65	68.72	69.02	68.75	66.92	80.16	65.67	66.74	82.57
77	68.92	80.44	68.51	68.91	68.65	66.80	79.95	65.57	66.53	82.37
78	68.83	80.25	68.31	68.82	68.55	66.69	79.74	65.47	66.31	82.16
79	68.74	80.03	68.13	68.74	68.47	66.59	79.56	65.38	66.12	81.92
80	68.62	79.80	67.90	68.62	68.39	66.51	79.34	65.27	65.92	81.71
81	68.50	79.58	67.69	68.51	68.28	66.37	79.11	65.16	65.69	81.47
82	68.37	79.39	67.51	68.42	68.18	66.24	78.93	65.03	65.47	81.26
83	68.26	79.18	67.30	68.32	68.06	66.12	78.72	64.95	65.25	81.05
84	68.17	78.95	67.08	68.20	67.96	66.01	78.53	64.85	65.04	80.87
85	68.01	78.73	66.85	68.10	67.86	65.88	78.31	64.75	64.80	80.68
86	67.91	78.53	66.63	68.00	67.77	65.77	78.10	64.63	64.60	80.47
87	67.79	78.35	66.44	67.89	67.66	65.67	77.89	64.52	64.39	80.25
88	67.67	78.10	66.22	67.79	67.55	65.57	77.67	64.42	64.14	80.04
89	67.55	77.90	66.02	67.65	67.43	65.44	77.47	64.30	63.94	79.84
90	67.45	77.67	65.80	67.55	67.32	65.34	77.23	64.20	63.68	79.63
91	67.30	77.45	65.61	67.44	67.22	65.25	77.03	64.04	63.45	79.43
92	67.21	77.23	65.37	67.32	67.12	65.12	76.81	63.92	63.28	79.21
93	67.08	77.02	65.16	67.19	66.99	65.01	76.61	63.80	63.06	78.99
94	66.97	76.81	64.99	67.08	66.90	64.90	76.40	63.69	62.85	78.74
95	66.90	76.61	64.77	66.98	66.81	64.79	76.17	63.60	62.64	78.54
96	66.76	76.41	64.57	66.86	66.69	64.69	75.99	63.46	62.42	78.32
97	66.64	76.19	64.36	66.77	66.57	64.59	75.78	63.34	62.21	78.12
98	66.50	75.99	64.14	66.66	66.42	64.48	75.56	63.22	61.97	77.92
99	66.40	75.74	63.80	66.55	66.31	64.36	75.29	63.11	61.97	77.68
100	66.23	75.54	63.62	66.40	66.17	64.13	75.08	62.95	61.86	77.46
101	66.10	75.35	63.42	66.30	66.07	64.04	74.87	62.82	61.75	77.26
102	66.00	75.14	63.22	66.21	65.99	63.94	74.66	62.72	61.64	77.07
103	65.91	74.93	63.02	66.09	65.89	63.83	74.48	62.63	61.55	76.88
104	65.81	74.71	62.77	65.98	65.81	63.72	74.26	62.52	61.47	76.67
105	65.71	74.48	62.60	65.86	65.68	63.58	74.02	62.41	61.33	76.46
106	65.59	74.28	62.41	65.75	65.54	63.46	73.82	62.30	61.19	76.27
