1	82.03	98.20	73.26	90.34	98.33
2	81.77	97.97	73.02	90.12	98.09
3	81.57	97.72	72.80	89.88	97.86
4	81.37	97.53	72.60	89.66	97.66
5	81.13	97.31	72.38	89.45	97.42
6	80.91	97.11	72.17	89.25	97.24
7	80.70	96.90	71.96	89.04	97.03
8	80.49	96.67	71.75	88.86	96.80
9	80.28	96.45	71.56	88.67	96.61
10	80.07	96.26	71.35	88.47	96.41
11	79.86	96.05	71.15	88.27	96.21
12	79.65	95.85	70.94	88.07	95.99
13	79.43	95.65	70.72	87.88	95.80
14	79.23	95.44	70.53	87.69	95.59
15	79.03	95.25	70.33	87.49	95.38
16	78.82	95.02	70.14	87.26	95.17
17	78.59	94.81	69.92	87.03	94.96
18	78.40	94.63	69.72	86.83	94.75
19	78.18	94.42	69.51	86.61	94.56
20	77.97	94.19	69.30	86.38	94.34
21	77.76	93.97	69.11	86.19	94.14
22	77.53	93.73	68.89	85.97	93.93
23	77.29	93.52	68.66	85.70	93.70
24	77.08	93.32	68.44	85.51	93.47
25	76.87	93.10	68.23	85.31	93.27
26	76.65	92.87	67.99	85.07	93.03
27	76.46	92.67	67.80	84.87	92.83
28	76.24	92.46	67.59	84.66	92.63
29	76.04	92.23	67.38	84.46	92.41
30	75.84	92.02	67.19	84.26	92.25
31	75.63	91.83	66.97	84.07	92.05
32	75.43	91.60	66.75	83.86	91.82
33	75.25	91.40	66.56	83.67	91.62
34	75.00	91.15	66.34	83.44	91.38
35	74.81	90.95	66.12	83.24	91.18
36	74.62	90.76	65.92	83.04	90.98
37	74.41	90.53	65.71	82.82	90.77
38	74.19	90.33	65.49	82.59	90.55
39	73.97	90.10	65.26	82.37	90.32
40	73.76	89.89	65.06	82.15	90.10
41	73.56	89.71	64.85	81.95	89.90
42	73.34	89.46	64.63	81.74	89.69
43	73.10	89.26	64.38	81.49	89.47
44	72.89	89.03	64.18	81.29	89.25
45	72.69	88.83	63.97	81.06	89.04
46	72.49	88.62	63.78	80.85	88.85
47	72.29	88.41	63.58	80.66	88.65
48	72.07	88.21	63.35	80.44	88.43
49	71.85	88.00	63.14	80.23	88.21
50	71.66	87.77	62.93	80.02	88.02
51	71.43	87.57	62.71	79.81	87.78
52	71.22	87.35	62.49	79.59	87.58
53	71.00	87.14	62.27	79.39	87.35
54	70.80	86.95	62.08	79.18	87.13
55	70.60	86.73	61.88	79.00	86.92
56	70.38	86.52	61.66	78.79	86.72
57	70.15	86.31	61.45	78.59	86.50
58	69.95	86.12	61.26	78.39	86.30
59	69.74	85.92	61.05	78.15	86.09
60	69.51	85.69	60.82	77.96	85.85
61	69.30	85.49	60.60	77.75	85.65
62	69.09	85.11	60.39	77.55	85.30
63	68.72	84.70	59.98	77.19	84.97
