1	88.90	95.15	86.25	87.25	96.39	68.39	84.57	80.54	69.81	79.92	98.00	90.33	96.47	83.58	97.84
2	88.67	94.95	86.02	87.03	96.17	68.16	84.35	80.34	69.60	79.70	97.78	90.13	96.26	83.38	97.61
3	88.49	94.74	85.82	86.83	95.96	67.94	84.14	80.13	69.40	79.48	97.59	89.94	96.04	83.18	97.39
4	88.28	94.57	85.61	86.62	95.75	67.74	83.93	79.92	69.20	79.26	97.35	89.74	95.81	82.94	97.16
5	88.09	94.27	85.42	86.40	95.55	67.35	83.74	79.72	69.00	79.04	97.14	89.54	95.61	82.75	96.95
6	87.80	93.95	85.08	86.08	95.21	67.00	83.44	79.40	68.72	78.68	96.82	89.24	95.32	82.46	96.62
7	87.50	93.63	84.75	85.79	94.90	66.58	83.14	79.09	68.41	78.37	96.51	88.96	95.00	82.05	96.32
8	87.16	93.43	84.40	85.41	94.56	66.20	82.78	78.78	68.07	78.03	96.16	88.65	94.67	81.71	95.95
9	86.84	93.14	84.10	85.08	94.27	65.83	82.49	78.49	67.73	77.73	95.83	88.35	94.33	81.40	95.61
10	86.52	92.68	83.81	84.77	93.92	65.51	82.20	78.15	67.41	77.37	95.53	88.02	94.01	81.10	95.30
11	86.22	92.37	83.37	84.42	93.64	65.13	81.87	77.80	67.08	76.88	95.18	87.74	93.64	80.81	94.95
12	85.89	92.05	83.04	84.13	93.32	64.78	81.57	77.50	66.77	76.50	94.89	87.43	93.34	80.51	94.62
13	85.56	91.76	82.83	83.85	93.02	64.41	81.24	77.22	66.43	76.16	94.57	87.13	93.12	80.20	94.28
14	85.25	91.56	82.54	83.56	92.70	64.08	80.91	76.88	66.13	75.75	94.28	86.83	92.84	79.89	93.98
15	84.90	91.21	82.24	83.26	92.35	64.08	80.51	76.49	65.82	75.39	93.99	86.46	92.52	79.49	93.65
16	84.56	90.93	81.95	82.95	92.04	63.75	80.21	76.18	65.51	74.99	93.70	86.15	92.20	79.12	93.34
17	84.25	90.55	81.63	82.66	91.77	63.46	79.86	75.85	65.20	74.68	93.42	85.85	91.87	78.76	93.03
18	83.94	90.26	81.34	82.36	91.45	63.36	79.59	75.54	64.95	74.33	93.10	85.54	91.62	78.42	92.71
20	83.60	90.03	81.00	82.04	91.16	63.13	79.25	75.19	64.95	73.97	92.76	85.21	91.31	78.20	92.40
21	83.25	89.72	80.69	81.72	90.84	62.93	78.91	74.86	64.85	73.59	92.44	84.88	90.97	77.85	92.08
22	82.98	89.37	80.41	81.44	90.54	62.69	78.58	74.52	64.66	73.20	92.10	84.57	90.66	77.53	91.80
23	82.70	89.07	80.07	81.25	90.22	62.48	78.28	74.22	64.43	73.00	91.79	84.27	90.35	77.25	91.47
24	82.48	88.85	79.85	80.98	90.00	62.28	78.08	74.03	64.25	72.65	91.60	84.04	90.12	77.06	91.24
25	82.17	88.53	79.54	80.67	89.71	62.16	77.81	73.71	64.12	72.24	91.30	83.72	89.82	76.77	90.94
26	81.86	88.21	79.20	80.37	89.41	61.98	77.50	73.35	63.90	71.87	90.97	83.40	89.51	76.48	90.60
27	81.57	87.89	78.91	80.06	89.14	61.76	77.18	73.05	63.67	71.49	90.65	83.07	89.18	76.16	90.29
28	81.26	87.57	78.56	79.74	88.80	61.55	76.88	72.73	63.48	71.10	90.33	82.77	88.88	75.85	90.00
29	80.90	87.27	78.23	79.42	88.47	61.37	76.58	72.39	63.25	70.73	90.01	82.45	88.55	75.54	89.67
30	80.60	86.95	77.93	79.24	88.16	61.14	76.25	72.04	63.02	70.51	89.70	81.97	88.09	75.07	89.25
31	80.30	86.61	77.59	78.83	87.84	60.91	75.91	71.67	62.79	70.04	89.36	81.61	87.76	74.69	88.98
32	79.99	86.31	77.30	78.49	87.54	60.68	75.60	71.36	62.58	69.68	89.03	81.26	87.50	74.33	88.69
33	79.68	86.00	77.03	78.22	87.23	60.44	75.31	71.04	62.36	69.30	88.69	80.92	87.22	73.98	88.39
34	79.35	85.70	76.71	78.02	86.93	60.25	74.98	70.77	62.15	69.11	88.36	80.72	86.89	73.60	88.17
35	79.03	85.40	76.41	77.62	86.65	60.03	74.50	70.77	61.91	68.69	88.06	80.44	86.58	73.27	87.80
36	78.73	85.09	76.10	77.40	86.34	59.80	74.12	70.62	61.69	68.47	87.77	80.13	86.29	72.90	87.48
