1	90.98	88.11	83.28	98.28	84.36
2	90.76	87.92	83.09	98.06	84.10
3	90.53	87.68	82.85	97.84	83.89
4	90.32	87.47	82.65	97.64	83.72
5	90.14	87.24	82.41	97.42	83.49
6	89.93	87.02	82.20	97.22	83.30
7	89.71	86.78	81.98	96.99	83.09
8	89.49	86.59	81.77	96.78	82.84
9	89.29	86.37	81.55	96.55	82.65
10	89.10	86.16	81.36	96.36	82.43
11	88.89	85.98	81.17	96.14	82.21
12	88.71	85.79	80.97	95.92	82.00
13	88.49	85.59	80.77	95.73	81.77
14	88.26	85.39	80.56	95.53	81.58
15	88.03	85.13	80.27	95.28	81.34
16	87.83	84.93	80.07	95.07	81.14
17	87.63	84.71	79.88	94.86	80.93
18	87.40	84.48	79.67	94.65	80.72
19	87.17	84.27	79.46	94.43	80.51
20	86.95	84.06	79.26	94.24	80.30
21	86.76	83.86	79.08	94.03	80.07
22	86.53	83.63	78.86	93.83	79.87
23	86.31	83.41	78.68	93.63	79.63
24	86.09	83.21	78.44	93.41	79.42
25	85.88	83.01	78.24	93.22	79.22
26	85.68	82.79	78.04	93.04	79.03
27	85.47	82.59	77.83	92.85	78.80
28	85.25	82.38	77.60	92.63	78.61
29	85.06	82.18	77.41	92.44	78.40
30	84.88	81.99	77.22	92.25	78.21
31	84.66	81.79	77.04	92.05	77.98
32	84.45	81.57	76.83	91.83	77.80
33	84.25	81.37	76.61	91.62	77.60
34	84.05	81.17	76.41	91.43	77.39
35	83.86	80.97	76.19	91.23	77.17
36	83.63	80.76	75.99	91.01	76.94
37	83.42	80.57	75.79	90.82	76.76
38	83.19	80.37	75.58	90.61	76.53
39	83.00	80.15	75.36	90.39	76.34
40	82.76	79.92	75.11	90.15	76.07
41	82.52	79.66	74.86	89.90	75.84
42	82.33	79.45	74.62	89.67	75.61
43	82.09	79.23	74.42	89.44	75.40
44	81.86	78.99	74.16	89.20	75.16
45	81.66	78.76	73.95	88.98	74.95
46	81.45	78.55	73.75	88.77	74.72
47	81.26	78.36	73.54	88.54	74.53
48	81.05	78.16	73.34	88.34	74.31
49	80.81	77.95	73.13	88.12	74.10
50	80.64	77.76	72.95	87.90	73.91
51	80.42	77.54	72.75	87.71	73.70
52	80.19	77.34	72.56	87.47	73.47
53	79.98	77.15	72.36	87.27	73.27
54	79.77	76.96	72.14	87.07	73.07
55	79.57	76.64	71.94	86.86	72.86
56	79.24	76.40	71.63	86.53	72.54
57	79.02	76.19	71.41	86.31	72.33
58	78.84	76.00	71.20	86.12	72.12
59	78.64	75.81	71.01	85.95	71.93
60	78.43	75.40	70.79	85.60	71.72
61	78.07	75.06	70.45	85.28	71.34
62	77.70	74.66	70.13	84.96	71.03
63	77.31	74.46	69.77	84.69	70.64
64	77.03	74.21	69.52	84.47	70.44
65	76.85	74.01	69.33	84.24	70.24
66	76.59	73.83	69.13	84.05	70.06
67	76.39	73.58	68.91	83.80	69.79
68	76.16	73.39	68.70	83.59	69.60
69	75.95	73.18	68.45	83.39	69.37
70	75.74	72.97	68.26	83.19	69.15
71	75.52	72.76	68.04	82.96	68.93
72	75.30	72.53	67.83	82.75	68.73
73	75.11	72.32	67.64	82.53	68.50
74	74.89	72.13	67.40	82.30	68.29
75	74.67	71.91	67.19	82.11	68.06
76	74.46	71.69	67.00	81.92	67.87
77	74.26	71.48	66.81	81.72	67.65
78	74.05	71.27	66.61	81.52	67.44
79	73.80	71.04	66.39	81.30	67.22
80	73.60	70.83	66.18	81.06	67.00
81	73.39	70.61	65.97	80.85	66.81
82	73.20	70.42	65.73	80.62	66.60
83	73.00	70.20	65.52	80.42	66.40
84	72.78	69.99	65.32	80.22	66.15
85	72.55	69.77	65.10	80.01	65.94
86	72.30	69.54	64.91	79.77	65.73
87	72.09	69.33	64.67	79.54	65.51
88	71.86	69.11	64.45	79.25	65.10
89	71.48	68.80	64.10	78.90	64.70
90	71.11	68.43	63.74	78.55	64.30
91	70.75	68.05	63.38	78.34	64.13
92	70.53	67.82	63.15	78.11	63.81
93	70.25	67.57	62.90	77.79	63.60
94	70.01	67.31	62.63	77.54	63.33
95	69.77	67.09	62.39	77.34	63.09
96	69.58	66.87	62.20	77.12	62.86
97	69.38	66.64	61.99	76.88	62.65
98	69.16	66.41	61.78	76.69	62.43
99	68.89	66.17	61.54	76.48	62.21
100	68.64	65.92	61.28	76.21	61.97
101	68.44	65.74	61.07	76.01	61.76
102	68.24	65.54	60.87	75.81	61.54
103	68.01	65.33	60.66	75.59	61.34
105	67.74	65.03	60.66	75.27	61.34
106	67.53	64.80	60.55	75.08	61.26
107	67.34	64.62	60.44	74.90	61.18
108	67.15	64.36	60.34	74.68	61.08
109	66.93	64.16	60.23	74.49	60.96
110	66.69	63.94	60.09	74.27	60.83
111	66.48	63.70	59.96	74.05	60.70
112	66.26	63.48	59.81	73.84	60.59
113	66.05	63.27	59.72	73.64	60.47
114	65.85	63.07	59.61	73.45	60.37
115	65.61	62.82	59.52	73.21	60.26
116	65.42	62.62	59.36	73.01	60.11
117	65.20	62.40	59.25	72.79	59.97
118	65.00	62.16	59.13	72.56	59.81
119	64.74	61.95	59.02	72.34	59.71
120	64.55	61.70	58.90	72.11	59.60
121	64.33	61.47	58.74	71.89	59.45
122	64.10	61.24	58.61	71.67	59.30
123	63.89	61.03	58.48	71.49	59.18
124	63.70	60.83	58.37	71.30	59.05
125	63.40	60.83	58.28	71.01	58.95
126	63.20	60.72	58.09	70.78	58.76
127	62.97	60.60	57.99	70.54	58.66
128	62.73	60.47	57.86	70.35	58.52
129	62.52	60.38	57.77	70.13	58.42
130	62.30	60.24	57.65	69.93	58.33
131	62.07	60.13	57.54	69.72	58.21
132	61.86	60.00	57.42	69.50	58.07
133	61.62	59.90	57.30	69.28	57.98
134	61.40	59.78	57.16	69.08	57.85
135	61.19	59.67	57.04	68.87	57.75
136	60.99	59.56	56.94	68.67	57.64
137	60.78	59.45	56.83	68.45	57.54
138	60.57	59.32	56.69	68.21	57.42
139	60.57	59.21	56.57	67.92	57.29
140	60.48	59.04	56.40	67.70	57.13
141	60.35	58.94	56.28	67.51	57.02
142	60.26	58.85	56.20	67.29	56.92
143	60.15	58.76	56.08	67.05	56.78
144	60.02	58.62	55.97	66.84	56.67
145	59.90	58.50	55.87	66.63	56.56
146	59.79	58.41	55.77	66.63	56.46
147	59.58	58.19	55.57	66.53	56.31
148	59.48	58.08	55.45	66.39	56.19
149	59.36	57.96	55.31	66.29	56.06
150	59.23	57.84	55.19	66.19	55.95
151	59.12	57.73	55.11	66.05	55.84
152	59.01	57.62	55.00	65.93	55.75
153	58.93	57.53	54.91	65.84	55.65
154	58.82	57.41	54.78	65.72	55.55
155	58.69	57.30	54.64	65.59	55.44
156	58.52	57.17	54.51	65.47	55.29
157	58.40	57.07	54.37	65.34	55.17
158	58.28	56.96	54.27	65.22	55.06
159	58.17	56.82	54.18	65.12	54.95
160	58.06	56.73	54.05	64.98	54.81
	57.95	56.63	53.94	64.86	54.72
