23:39:59.121{'id': 20, 'coordinate': [74.31213539304116, 173.5595328227966]}
23:39:59.130{'coordinate': [140.9760805807451, 780.3087574618987], 'id': 19}
23:39:59.131{'coordinate': [133.99515349978003, 106.31129811408823], 'id': 6}
23:39:59.132{'coordinate': [65.80419127097912, 756.2580366867704], 'id': 12}
23:39:59.132{'id': 14, 'coordinate': [66.64492428532162, 243.0264584053841]}
23:39:59.132{'id': 15, 'coordinate': [130.29933215997087, 169.67728451150188]}
23:39:59.133{'coordinate': [138.50308012698642, 621.4032935516768], 'id': 7}
23:39:59.133{'coordinate': [66.2555036031067, 317.7862452446822], 'id': 4}
23:39:59.134{'coordinate': [65.99002209180829, 679.5533921124941], 'id': 8}
23:39:59.134{'coordinate': [71.69676242476743, 105.93622561550355], 'id': 16}
23:39:59.134{'id': 13, 'coordinate': [139.27253795332987, 253.61828406283598]}
23:39:59.134{'id': 3, 'coordinate': [148.888686426938, 711.5120884603941]}
23:39:59.135{'coordinate': [64.89727224085497, 451.429686046096], 'id': 1}
23:39:59.135{'id': 9, 'coordinate': [67.77537334542647, 532.107623295925]}
23:39:59.136{'coordinate': [136.53235733517954, 545.9777221116435], 'id': 17}
23:39:59.136{'coordinate': [136.8509711372067, 469.7199905970442], 'id': 2}
23:39:59.137{'coordinate': [134.66580402051397, 330.56363660393123], 'id': 5}
23:39:59.138{'coordinate': [127.6230830370434, 382.28039104609365], 'id': 10}
23:39:59.140{'coordinate': [63.877268578538356, 610.5619108256936], 'id': 18}
23:39:59.147{'id': 11, 'coordinate': [68.85210318942201, 381.2865056915821]}
23:39:59.396{'coordinate': [146.06471467035908, 542.955444223287], 'id': 17}
23:39:59.397{'coordinate': [143.99030699956006, 106.62259622817646], 'id': 6}
23:39:59.397{'coordinate': [74.79454448170995, 452.85937209219196], 'id': 1}
23:39:59.397{'id': 14, 'coordinate': [75.28984857064324, 248.05291681076818]}
23:39:59.398{'coordinate': [74.60838254195824, 751.5160733735408], 'id': 12}
23:39:59.399{'coordinate': [137.2461660740868, 379.5607820921873], 'id': 10}
23:39:59.399{'coordinate': [145.00616025397284, 613.8065871033536], 'id': 7}
23:39:59.399{'id': 13, 'coordinate': [147.54507590665975, 259.23656812567197]}
23:39:59.399{'id': 9, 'coordinate': [77.55074669085295, 534.21524659185]}
23:39:59.400{'coordinate': [73.75453715707671, 612.1238216513873], 'id': 18}
23:39:59.400{'coordinate': [75.5110072062134, 321.57249048936444], 'id': 4}
23:39:59.400{'coordinate': [75.98004418361657, 679.1067842249881], 'id': 8}
23:39:59.401{'coordinate': [80.39352484953486, 110.87245123100709], 'id': 16}
23:39:59.401{'id': 11, 'coordinate': [78.70420637884402, 379.57301138316416]}
23:39:59.402{'coordinate': [144.33160804102795, 333.12727320786246], 'id': 5}
23:39:59.402{'coordinate': [146.7019422744134, 471.43998119408843], 'id': 2}
23:39:59.402{'coordinate': [150.9521611614902, 779.6175149237974], 'id': 19}
23:39:59.403{'id': 15, 'coordinate': [139.59866431994175, 173.35456902300376]}
23:39:59.403{'id': 20, 'coordinate': [82.62427078608232, 179.1190656455932]}
23:39:59.403{'id': 3, 'coordinate': [158.777372853876, 710.0241769207882]}
23:39:59.626{'coordinate': [151.50924038095926, 606.2098806550305], 'id': 7}
23:39:59.627{'coordinate': [155.59707200553862, 539.9331663349305], 'id': 17}
23:39:59.627{'coordinate': [84.69181672256492, 454.28905813828794], 'id': 1}
23:39:59.628{'coordinate': [153.99741206154192, 335.6909098117937], 'id': 5}
23:39:59.628{'coordinate': [84.76651080932011, 325.35873573404666], 'id': 4}
23:39:59.628{'id': 11, 'coordinate': [88.55630956826603, 377.85951707474624]}
23:39:59.629{'id': 9, 'coordinate': [87.32612003627942, 536.322869887775]}
23:39:59.631{'coordinate': [83.41257381293735, 746.7741100603113], 'id': 12}
