00:36:11.567{'id': 6, 'coordinate': [43.509329259438985, 173.09397107865888]}
00:36:11.568{'id': 11, 'coordinate': [48.96294447376074, 502.86007988742926]}
00:36:11.568{'id': 13, 'coordinate': [112.78215694128467, 644.217352254384]}
00:36:11.568{'id': 3, 'coordinate': [48.86243795550811, 296.3470276548735]}
00:36:11.568{'id': 4, 'coordinate': [94.0434826797613, 714.7320472096264]}
00:36:11.570{'coordinate': [89.61550025619717, 464.7462983856588], 'id': 8}
00:36:11.571{'id': 5, 'coordinate': [97.63121422107824, 132.04996446223703]}
00:36:11.573{'coordinate': [44.985768999996544, 683.4666919476438], 'id': 7}
00:36:11.574{'coordinate': [92.37610869170287, 559.5231356366154], 'id': 15}
00:36:11.574{'coordinate': [97.4146045043779, 275.3712344958705], 'id': 2}
00:36:11.574{'id': 10, 'coordinate': [97.86342222557727, 368.35291105280004]}
00:36:11.574{'id': 14, 'coordinate': [93.25134363565137, 204.79639841627468]}
00:36:11.575{'coordinate': [45.96937003640575, 88.78208764036727], 'id': 1}
00:36:11.576{'coordinate': [48.582593337400795, 617.140995814973], 'id': 12}
00:36:11.576{'id': 9, 'coordinate': [43.352874450590306, 403.4466996582226]}
00:36:11.800{'coordinate': [101.75221738340574, 556.0462712732308], 'id': 15}
00:36:11.801{'coordinate': [99.23100051239433, 467.4925967713176], 'id': 8}
00:36:11.801{'id': 13, 'coordinate': [121.56431388256934, 639.434704508768]}
00:36:11.801{'id': 14, 'coordinate': [102.50268727130273, 208.59279683254937]}
00:36:11.801{'id': 5, 'coordinate': [106.26242844215648, 137.09992892447406]}
00:36:11.803{'coordinate': [106.82920900875581, 278.742468991741], 'id': 2}
00:36:11.803{'id': 4, 'coordinate': [103.0869653595226, 710.4640944192529]}
00:36:11.804{'coordinate': [55.9387400728115, 89.56417528073453], 'id': 1}
00:36:11.804{'coordinate': [58.16518667480159, 614.2819916299461], 'id': 12}
00:36:11.804{'id': 3, 'coordinate': [58.72487591101623, 294.694055309747]}
00:36:11.805{'id': 11, 'coordinate': [58.925888947521486, 503.72015977485853]}
00:36:11.806{'coordinate': [54.97153799999309, 682.9333838952875], 'id': 7}
00:36:11.806{'id': 6, 'coordinate': [53.01865851887797, 176.18794215731776]}
00:36:11.806{'id': 9, 'coordinate': [48.70574890118061, 411.8933993164452]}
00:36:11.819{'id': 10, 'coordinate': [107.72684445115453, 366.7058221056001]}
00:36:12.009{'coordinate': [108.8465007685915, 470.2388951569764], 'id': 8}
00:36:12.016{'id': 13, 'coordinate': [130.346470823854, 634.6520567631521]}
00:36:12.018{'id': 11, 'coordinate': [68.88883342128223, 504.5802396622878]}
00:36:12.018{'id': 14, 'coordinate': [111.7540309069541, 212.38919524882405]}
00:36:12.018{'id': 6, 'coordinate': [62.527987778316955, 179.28191323597665]}
00:36:12.020{'coordinate': [111.1283260751086, 552.5694069098462], 'id': 15}
00:36:12.021{'id': 10, 'coordinate': [117.5902666767318, 365.05873315840006]}
00:36:12.021{'id': 4, 'coordinate': [112.13044803928389, 706.1961416288793]}
00:36:12.022{'id': 3, 'coordinate': [68.58731386652434, 293.0410829646205]}
00:36:12.022{'id': 5, 'coordinate': [114.89364266323471, 142.14989338671108]}
00:36:12.024{'coordinate': [116.24381351313372, 282.11370348761153], 'id': 2}
00:36:12.024{'coordinate': [64.95730699998964, 682.4000758429313], 'id': 7}
00:36:12.024{'coordinate': [67.74778001220238, 611.4229874449192], 'id': 12}
00:36:12.024{'id': 9, 'coordinate': [54.05862335177092, 420.3400989746678]}
00:36:12.025{'coordinate': [65.90811010921725, 90.3462629211018], 'id': 1}
00:36:12.246{'id': 9, 'coordinate': [59.411497802361225, 428.7867986328904]}
00:36:12.250{'id': 10, 'coordinate': [127.45368890230907, 363.4116442112001]}
00:36:12.250{'id': 4, 'coordinate': [121.17393071904519, 701.9281888385058]}
00:36:12.251{'coordinate': [77.33037334960318, 608.5639832598922], 'id': 12}
00:36:12.252{'coordinate': [74.94307599998619, 681.8667677905751], 'id': 7}
00:36:12.252{'id': 13, 'coordinate': [139.12862776513865, 629.8694090175361]}
00:36:12.252{'id': 3, 'coordinate': [78.44975182203245, 291.388110619494]}
00:36:12.253{'coordinate': [125.65841801751162, 285.48493798348204], 'id': 2}
00:36:12.253{'coordinate': [75.877480145623, 91.12835056146906], 'id': 1}
00:36:12.253{'id': 14, 'coordinate': [121.00537454260547, 216.18559366509874]}
00:36:12.253{'id': 6, 'coordinate': [72.03731703775594, 182.37588431463553]}
00:36:12.254{'coordinate': [118.46200102478866, 472.9851935426352], 'id': 8}
00:36:12.254{'coordinate': [120.50443476681147, 549.0925425464616], 'id': 15}
00:36:12.254{'id': 11, 'coordinate': [78.85177789504297, 505.44031954971706]}
00:36:12.260{'id': 5, 'coordinate': [123.52485688431295, 147.1998578489481]}
00:36:12.466{'coordinate': [129.88054345851432, 545.615678183077], 'id': 15}
00:36:12.466{'coordinate': [135.07302252188953, 288.85617247935255], 'id': 2}
00:36:12.466{'id': 14, 'coordinate': [130.25671817825682, 219.98199208137342]}
00:36:12.466{'id': 6, 'coordinate': [81.54664629719493, 185.4698553932944]}
00:36:12.467{'coordinate': [128.0775012809858, 475.7314919282941], 'id': 8}
00:36:12.467{'coordinate': [85.84685018202875, 91.91043820183633], 'id': 1}
00:36:12.467{'coordinate': [86.91296668700397, 605.7049790748653], 'id': 12}
00:36:12.467{'id': 11, 'coordinate': [88.81472236880371, 506.3003994371463]}
00:36:12.467{'id': 4, 'coordinate': [130.21741339880649, 697.6602360481322]}
00:36:12.467{'id': 5, 'coordinate': [132.1560711053912, 152.24982231118514]}
00:36:12.467{'id': 9, 'coordinate': [64.76437225295153, 437.233498291113]}
00:36:12.468{'id': 10, 'coordinate': [137.31711112788633, 361.7645552640001]}
00:36:12.469{'coordinate': [84.92884499998274, 681.3334597382188], 'id': 7}
00:36:12.469{'id': 13, 'coordinate': [147.9107847064233, 625.0867612719202]}
00:36:12.469{'id': 3, 'coordinate': [88.31218977754057, 289.7351382743675]}
00:36:12.708{'id': 9, 'coordinate': [70.11724670354184, 445.6801979493356]}
00:36:12.714{'coordinate': [139.25665215021718, 542.1388138196924], 'id': 15}
00:36:12.714{'coordinate': [94.9146139999793, 680.8001516858626], 'id': 7}
00:36:12.714{'id': 11, 'coordinate': [98.77766684256446, 507.1604793245756]}
00:36:12.715{'id': 14, 'coordinate': [139.50806181390817, 223.7783904976481]}
00:36:12.716{'coordinate': [96.49556002440477, 602.8459748898383], 'id': 12}
00:36:12.717{'id': 13, 'coordinate': [156.69294164770795, 620.3041135263043]}
00:36:12.718{'id': 4, 'coordinate': [139.26089607856778, 693.3922832577587]}
00:36:12.718{'id': 6, 'coordinate': [91.05597555663391, 188.5638264719533]}
00:36:12.719{'coordinate': [144.48762702626743, 292.22740697522306], 'id': 2}
00:36:12.719{'id': 10, 'coordinate': [147.1805333534636, 360.1174663168001]}
00:36:12.719{'id': 3, 'coordinate': [98.17462773304868, 288.082165929241]}
00:36:12.719{'id': 5, 'coordinate': [140.78728532646943, 157.29978677342217]}
00:36:12.720{'coordinate': [95.8162202184345, 92.6925258422036], 'id': 1}
00:36:12.722{'coordinate': [137.69300153718297, 478.4777903139529], 'id': 8}
00:36:12.956{'id': 3, 'coordinate': [108.0370656885568, 286.4291935841145]}
00:36:12.957{'id': 4, 'coordinate': [148.30437875832908, 689.1243304673851]}
00:36:12.958{'coordinate': [106.07815336180556, 599.9869707048114], 'id': 12}
00:36:12.958{'id': 11, 'coordinate': [108.7406113163252, 508.02055921200485]}
00:36:12.959{'coordinate': [148.63276084192003, 538.6619494563078], 'id': 15}
00:36:12.959{'id': 10, 'coordinate': [157.04395557904087, 358.4703773696001]}
00:36:12.959{'id': 5, 'coordinate': [149.41849954754767, 162.3497512356592]}
00:36:12.960{'coordinate': [105.78559025484024, 93.47461348257086], 'id': 1}
00:36:12.960{'coordinate': [153.90223153064534, 295.5986414710936], 'id': 2}
00:36:12.960{'id': 13, 'coordinate': [165.4750985889926, 615.5214657806883]}
00:36:12.960{'id': 14, 'coordinate': [148.75940544955952, 227.5747889139228]}
00:36:12.960{'id': 6, 'coordinate': [100.5653048160729, 191.65779755061217]}
00:36:12.961{'coordinate': [147.30850179338012, 481.2240886996117], 'id': 8}
00:36:12.961{'id': 9, 'coordinate': [75.47012115413214, 454.1268976075582]}
00:36:12.962{'coordinate': [104.90038299997585, 680.2668436335064], 'id': 7}
00:36:13.271{'coordinate': [163.31683603502324, 298.9698759669641], 'id': 2}
00:36:13.271{'id': 4, 'coordinate': [157.34786143809038, 684.8563776770116]}
00:36:13.272{'coordinate': [115.66074669920636, 597.1279665197844], 'id': 12}
00:36:13.272{'coordinate': [115.754960291246, 94.25670112293813], 'id': 1}
00:36:13.272{'id': 14, 'coordinate': [158.01074908521088, 231.37118733019747]}
00:36:13.272{'id': 5, 'coordinate': [158.0497137686259, 167.39971569789623]}
00:36:13.275{'id': 11, 'coordinate': [118.70355579008594, 508.8806390994341]}
00:36:13.275{'id': 13, 'coordinate': [174.25725553027726, 610.7388180350724]}
00:36:13.275{'id': 9, 'coordinate': [80.82299560472245, 462.5735972657808]}
00:36:13.276{'id': 6, 'coordinate': [110.07463407551188, 194.75176862927106]}
00:36:13.278{'coordinate': [114.8861519999724, 679.7335355811502], 'id': 7}
00:36:13.278{'coordinate': [156.92400204957727, 483.97038708527054], 'id': 8}
00:36:13.278{'id': 3, 'coordinate': [117.89950364406491, 284.776221238988]}
00:36:13.279{'coordinate': [158.00886953362289, 535.1850850929231], 'id': 15}
00:36:13.494{'id': 5, 'coordinate': [166.68092798970414, 172.44968016013325]}
00:36:13.495{'coordinate': [166.53950230577442, 486.71668547092935], 'id': 8}
00:36:13.495{'id': 11, 'coordinate': [128.66650026384667, 509.7407189868634]}
00:36:13.495{'id': 3, 'coordinate': [127.76194159957302, 283.1232488938615]}
00:36:13.496{'coordinate': [124.87192099996895, 679.200227528794], 'id': 7}
00:36:13.496{'coordinate': [125.24334003660715, 594.2689623347575], 'id': 12}
00:36:13.496{'id': 14, 'coordinate': [167.26209272086223, 235.16758574647216]}
00:36:13.496{'id': 9, 'coordinate': [86.17587005531276, 471.0202969240034]}
00:36:13.497{'coordinate': [125.72433032765174, 95.03878876330539], 'id': 1}
00:36:13.497{'coordinate': [167.38497822532574, 531.7082207295385], 'id': 15}
00:36:13.497{'id': 13, 'coordinate': [183.03941247156192, 605.9561702894564]}
00:36:13.497{'id': 6, 'coordinate': [119.58396333495087, 197.84573970792994]}
00:36:13.498{'id': 4, 'coordinate': [166.39134411785167, 680.588424886638]}
00:36:13.499{'coordinate': [172.73144053940115, 302.3411104628346], 'id': 2}
00:36:13.717{'id': 9, 'coordinate': [91.52874450590306, 479.466996582226]}
00:36:13.723{'coordinate': [176.15500256197157, 489.4629838565882], 'id': 8}
00:36:13.724{'coordinate': [134.8576899999655, 678.6669194764379], 'id': 7}
00:36:13.724{'id': 6, 'coordinate': [129.09329259438985, 200.93971078658882]}
00:36:13.725{'coordinate': [182.14604504377905, 305.7123449587051], 'id': 2}
00:36:13.725{'id': 4, 'coordinate': [175.43482679761297, 676.3204720962644]}
00:36:13.725{'id': 5, 'coordinate': [175.31214221078238, 177.49964462237028]}
00:36:13.726{'id': 11, 'coordinate': [138.6294447376074, 510.60079887429265]}
00:36:13.727{'coordinate': [176.7610869170286, 528.2313563661539], 'id': 15}
00:36:13.728{'coordinate': [134.82593337400795, 591.4099581497305], 'id': 12}
00:36:13.728{'id': 3, 'coordinate': [137.62437955508113, 281.470276548735]}
00:36:13.729{'coordinate': [135.6937003640575, 95.82087640367266], 'id': 1}
00:36:13.729{'id': 13, 'coordinate': [191.82156941284657, 601.1735225438404]}
00:36:13.729{'id': 14, 'coordinate': [176.51343635651358, 238.96398416274684]}
00:36:13.950{'coordinate': [144.40852671140874, 588.5509539647036], 'id': 12}
00:36:13.950{'coordinate': [185.77050281816872, 492.209282242247], 'id': 8}
00:36:13.950{'id': 9, 'coordinate': [96.88161895649337, 487.9136962404486]}
00:36:13.951{'coordinate': [145.66307040046325, 96.60296404403992], 'id': 1}
00:36:13.951{'id': 13, 'coordinate': [200.60372635413123, 596.3908747982244]}
00:36:13.951{'id': 5, 'coordinate': [183.94335643186062, 182.5496090846073]}
00:36:13.952{'coordinate': [186.13719560873145, 524.7544920027693], 'id': 15}
00:36:13.952{'id': 6, 'coordinate': [138.60262185382885, 204.0336818652477]}
00:36:13.953{'coordinate': [144.84345899996202, 678.1336114240817], 'id': 7}
00:36:13.953{'coordinate': [191.56064954815696, 309.0835794545756], 'id': 2}
00:36:13.953{'id': 11, 'coordinate': [148.59238921136813, 511.4608787617219]}
00:36:13.954{'id': 14, 'coordinate': [185.76477999216493, 242.76038257902152]}
00:36:13.954{'id': 3, 'coordinate': [147.48681751058925, 279.8173042036085]}
00:36:13.954{'id': 4, 'coordinate': [184.47830947737427, 672.0525193058909]}
00:36:14.163{'coordinate': [195.38600307436587, 494.9555806279059], 'id': 8}
00:36:14.164{'coordinate': [155.632440436869, 97.38505168440719], 'id': 1}
00:36:14.164{'id': 14, 'coordinate': [195.01612362781628, 246.5567809952962]}
00:36:14.165{'coordinate': [153.99112004880953, 585.6919497796766], 'id': 12}
00:36:14.165{'id': 5, 'coordinate': [192.57457065293886, 187.59957354684434]}
00:36:14.166{'coordinate': [154.82922799995856, 677.6003033717255], 'id': 7}
00:36:14.166{'id': 13, 'coordinate': [209.38588329541588, 591.6082270526085]}
00:36:14.166{'id': 4, 'coordinate': [193.52179215713556, 667.7845665155173]}
