1	89.03	84.26	85.22	97.28	98.33
2	88.86	84.05	85.03	97.06	98.11
3	88.66	83.86	84.80	96.78	97.91
4	88.42	83.58	84.53	96.59	97.67
5	88.22	83.38	84.33	96.40	97.46
6	88.02	83.19	84.13	96.20	97.27
7	87.82	82.98	83.94	96.02	97.05
8	87.59	82.76	83.68	95.82	96.83
9	87.37	82.53	83.46	95.58	96.62
10	87.14	82.32	83.21	95.33	96.34
11	86.88	82.08	82.98	95.08	96.16
12	86.64	81.83	82.72	94.83	95.91
13	86.45	81.61	82.52	94.63	95.70
14	86.21	81.40	82.30	94.36	95.45
15	85.96	81.16	82.06	94.16	95.20
16	85.75	80.95	81.85	93.96	95.01
17	85.54	80.76	81.64	93.75	94.83
18	85.35	80.56	81.44	93.54	94.62
19	85.14	80.36	81.24	93.35	94.43
20	84.93	80.16	81.02	93.14	94.21
21	84.71	79.97	80.84	92.94	94.00
22	84.47	79.74	80.63	92.73	93.77
23	84.24	79.53	80.41	92.52	93.53
24	84.03	79.31	80.17	92.29	93.33
25	83.82	79.10	79.96	92.09	93.13
26	83.63	78.91	79.77	91.90	92.94
27	83.43	78.71	79.58	91.68	92.73
28	83.21	78.45	79.33	91.49	92.52
29	83.01	78.25	79.13	91.27	92.31
30	82.79	78.05	78.92	91.08	92.07
31	82.58	77.86	78.73	90.87	91.87
32	82.38	77.64	78.52	90.68	91.67
33	82.16	77.43	78.31	90.47	91.46
34	81.94	77.20	78.10	90.27	91.26
35	81.69	76.97	77.86	90.02	91.02
36	81.48	76.75	77.66	89.78	90.80
37	81.26	76.51	77.45	89.58	90.58
38	81.07	76.29	77.22	89.31	90.38
39	80.82	76.05	76.97	89.12	90.13
40	80.61	75.88	76.76	88.91	89.91
41	80.37	75.62	76.57	88.67	89.67
42	80.15	75.40	76.30	88.45	89.48
43	79.94	75.03	76.08	88.14	89.27
44	79.60	74.81	75.76	87.95	88.96
45	79.40	74.60	75.56	87.74	88.76
46	79.20	74.41	75.36	87.54	88.56
47	78.97	74.21	75.15	87.34	88.35
48	78.78	73.99	74.95	87.13	88.16
49	78.59	73.79	74.71	86.95	87.95
50	78.36	73.56	74.51	86.71	87.70
51	78.13	73.35	74.28	86.48	87.49
52	77.93	73.11	74.08	86.26	87.27
53	77.71	72.91	73.86	86.06	87.06
54	77.52	72.73	73.66	85.85	86.85
55	77.29	72.50	73.43	85.63	86.63
56	77.09	72.29	73.20	85.44	86.42
57	76.91	72.08	73.03	85.23	86.23
58	76.68	71.89	72.83	85.01	86.02
59	76.47	71.68	72.59	84.81	85.79
60	76.25	71.48	72.38	84.58	85.58
61	76.05	71.27	72.17	84.37	85.39
62	75.84	71.07	71.98	84.18	85.18
63	75.65	70.86	71.79	83.98	84.97
64	75.45	70.65	71.57	83.80	84.78
65	75.23	70.44	71.36	83.56	84.54
66	75.03	70.23	71.17	83.36	84.34
67	74.80	70.03	70.97	83.15	84.15
68	74.57	69.81	70.73	82.94	83.92
69	74.33	69.55	70.51	82.70	83.66
70	74.10	69.33	70.25	82.45	83.43
71	73.87	69.13	70.04	82.24	83.22
72	73.67	68.90	69.81	82.02	82.98
73	73.44	68.69	69.58	81.78	82.78
74	73.24	68.48	69.36	81.59	82.58
75	73.00	68.25	69.16	81.37	82.35
76	72.80	68.03	68.94	81.18	82.13
77	72.58	67.84	68.74	80.99	81.94
78	72.38	67.63	68.53	80.77	81.73
79	72.16	67.40	68.34	80.57	81.52
80	71.96	67.21	68.12	80.35	81.32
81	71.73	66.97	67.88	80.14	81.10
82	71.52	66.75	67.62	79.91	80.88
83	71.27	66.48	67.43	79.70	80.68
84	71.08	66.26	67.22	79.46	80.48
85	70.85	66.04	66.98	79.27	80.27
86	70.66	65.81	66.75	79.07	80.04
87	70.43	65.60	66.54	78.84	79.80
88	70.22	65.36	66.33	78.59	79.61
89	69.99	65.15	66.12	78.39	79.38
90	69.77	64.94	65.90	78.18	79.17
91	69.55	64.72	65.68	77.97	78.95
92	69.35	64.52	65.48	77.76	78.74
93	69.16	64.34	65.28	77.56	78.54
94	68.95	64.15	65.11	77.36	78.36
95	68.75	63.93	64.88	77.15	78.13
96	68.53	63.72	64.66	76.94	77.92
97	68.28	63.48	64.42	76.71	77.66
98	68.07	63.25	64.20	76.52	77.46
99	67.83	63.04	63.98	76.32	77.23
100	67.66	62.84	63.75	76.10	77.03
101	67.36	62.84	63.51	75.79	76.76
102	67.14	62.74	63.33	75.56	76.55
103	66.89	62.60	63.06	75.32	76.31
105	66.59	62.50	63.06	75.07	76.01
106	66.37	62.33	62.98	74.68	75.80
107	66.03	62.22	62.62	74.29	75.46
108	65.67	61.96	62.27	73.89	75.10
109	65.33	61.72	61.91	73.50	74.73
110	64.98	61.48	61.61	73.31	74.40
111	64.77	61.24	61.51	73.11	74.19
112	64.57	61.12	61.41	72.87	73.97
113	64.36	61.00	61.30	72.67	73.78
114	64.13	60.88	61.17	72.47	73.56
115	63.92	60.77	61.06	72.28	73.34
116	63.70	60.66	60.95	72.10	73.15
117	63.51	60.56	60.84	71.89	72.96
118	63.28	60.46	60.75	71.68	72.74
119	63.07	60.36	60.63	71.46	72.52
120	62.85	60.25	60.52	71.24	72.30
121	62.65	60.14	60.41	71.03	72.08
122	62.43	60.04	60.32	70.82	71.87
123	62.24	59.95	60.19	70.62	71.67
124	62.04	59.84	60.09	70.41	71.45
125	61.83	59.75	59.98	70.19	71.24
126	61.83	59.62	59.86	69.86	70.94
127	61.74	59.44	59.64	69.67	70.72
128	61.63	59.33	59.53	69.47	70.51
129	61.53	59.24	59.40	69.27	70.29
130	61.43	59.14	59.32	69.05	70.10
131	61.33	59.03	59.24	68.81	69.87
132	61.21	58.88	59.08	68.62	69.67
133	61.10	58.76	58.97	68.41	69.45
134	61.02	58.65	58.87	68.41	69.17
135	60.83	58.45	58.65	68.30	68.94
136	60.64	58.31	58.52	68.16	68.73
137	60.54	58.21	58.39	68.04	68.52
138	60.44	58.10	58.30	67.95	68.32
