1	94.19	88.22	80.30	87.35	97.39
2	93.95	88.02	80.09	87.13	97.20
3	93.75	87.80	79.88	86.93	96.99
4	93.56	87.62	79.67	86.73	96.79
5	93.35	87.43	79.46	86.53	96.59
6	93.15	87.22	79.27	86.32	96.40
7	92.95	87.02	79.05	86.12	96.21
8	92.75	86.81	78.87	85.92	95.98
9	92.54	86.60	78.67	85.71	95.78
10	92.35	86.41	78.47	85.51	95.58
11	92.16	86.21	78.27	85.34	95.40
12	91.96	85.99	78.06	85.12	95.18
13	91.75	85.77	77.83	84.91	94.97
14	91.50	85.58	77.63	84.69	94.73
15	91.31	85.34	77.39	84.42	94.51
16	91.10	85.14	77.18	84.22	94.32
17	90.90	84.95	76.96	84.00	94.12
18	90.67	84.73	76.72	83.78	93.91
19	90.46	84.53	76.53	83.57	93.69
20	90.26	84.33	76.33	83.35	93.49
21	90.05	84.13	76.14	83.16	93.30
22	89.85	83.92	75.94	82.96	93.09
23	89.65	83.73	75.71	82.75	92.89
24	89.45	83.53	75.52	82.55	92.70
25	89.21	83.31	75.31	82.32	92.47
26	89.02	83.07	75.07	82.07	92.28
27	88.80	82.87	74.83	81.87	92.06
28	88.58	82.66	74.64	81.66	91.83
29	88.34	82.45	74.40	81.47	91.62
30	88.13	82.23	74.21	81.27	91.41
31	87.92	82.04	74.01	81.06	91.19
32	87.68	81.84	73.81	80.83	90.97
33	87.50	81.62	73.59	80.61	90.75
34	87.30	81.40	73.35	80.39	90.56
35	87.08	81.19	73.15	80.18	90.38
36	86.86	80.94	72.94	79.96	90.17
37	86.60	80.77	72.73	79.74	89.95
38	86.41	80.57	72.53	79.52	89.75
39	86.20	80.35	72.32	79.33	89.54
40	85.97	80.15	72.12	79.12	89.34
41	85.75	79.92	71.89	78.88	89.13
42	85.55	79.70	71.69	78.69	88.91
43	85.32	79.50	71.47	78.47	88.69
44	85.11	79.30	71.27	78.27	88.48
45	84.88	79.07	71.02	78.06	88.19
46	84.64	78.85	70.77	77.80	87.99
47	84.40	78.64	70.58	77.58	87.77
48	84.22	78.44	70.38	77.38	87.57
49	84.01	78.23	70.17	77.18	87.38
50	83.81	78.03	69.97	76.98	87.16
51	83.59	77.79	69.71	76.74	86.97
52	83.37	77.59	69.49	76.54	86.77
53	83.15	77.40	69.28	76.36	86.57
54	82.95	77.19	69.09	76.14	86.36
55	82.75	76.96	68.88	75.93	86.15
56	82.54	76.75	68.64	75.70	85.93
57	82.34	76.56	68.44	75.48	85.72
58	82.11	76.37	68.25	75.29	85.51
59	81.89	76.16	68.05	75.08	85.30
60	81.70	75.94	67.84	74.85	85.10
61	81.49	75.74	67.65	74.67	84.89
62	81.27	75.52	67.43	74.44	84.67
63	81.06	75.31	67.23	74.24	84.46
64	80.86	75.10	67.03	74.04	84.27
65	80.68	74.87	66.82	73.82	84.05
66	80.46	74.65	66.61	73.59	83.85
67	80.25	74.47	66.41	73.36	83.63
68	80.03	74.24	66.20	73.13	83.42
69	79.82	74.00	65.97	72.91	83.20
70	79.61	73.80	65.76	72.69	83.00
71	79.41	73.62	65.54	72.50	82.78
72	79.20	73.29	65.33	72.12	82.57
73	78.85	72.97	65.00	71.72	82.22
74	78.54	72.69	64.66	71.32	81.86
75	78.20	72.33	64.31	70.93	81.49
76	77.84	72.13	63.95	70.73	81.13
77	77.63	71.93	63.74	70.52	80.94
78	77.43	71.73	63.53	70.32	80.72
79	77.20	71.50	63.33	70.10	80.52
80	77.00	71.29	63.12	69.88	80.31
81	76.80	71.08	62.91	69.66	80.11
82	76.59	70.89	62.71	69.47	79.91
83	76.40	70.68	62.51	69.30	79.71
84	76.21	70.48	62.31	69.09	79.51
85	76.03	70.29	62.11	68.89	79.32
86	75.83	70.04	61.91	68.69	79.09
87	75.62	69.80	61.69	68.49	78.87
88	75.36	69.59	61.45	68.24	78.64
