1	79.06	97.16	90.22	85.31	83.31
2	78.84	96.95	89.99	85.10	83.09
3	78.64	96.73	89.81	84.89	82.90
4	78.43	96.52	89.61	84.68	82.69
5	78.19	96.32	89.34	84.46	82.48
6	77.95	96.11	89.13	84.25	82.26
7	77.76	95.91	88.92	84.02	82.05
8	77.57	95.71	88.71	83.85	81.85
9	77.38	95.51	88.49	83.63	81.63
10	77.19	95.31	88.29	83.42	81.43
11	76.97	95.10	88.09	83.22	81.20
12	76.78	94.85	87.87	82.99	80.99
13	76.55	94.60	87.66	82.77	80.77
14	76.32	94.41	87.46	82.54	80.54
15	76.08	94.18	87.24	82.36	80.31
16	75.88	93.98	87.02	82.15	80.12
17	75.66	93.76	86.80	81.95	79.91
18	75.46	93.53	86.60	81.73	79.71
19	75.23	93.32	86.38	81.54	79.50
20	75.03	93.11	86.17	81.33	79.29
21	74.84	92.88	85.97	81.13	79.09
22	74.64	92.69	85.75	80.91	78.89
23	74.44	92.49	85.55	80.72	78.69
24	74.23	92.29	85.35	80.53	78.49
25	74.03	92.09	85.15	80.32	78.28
26	73.81	91.86	84.94	80.11	78.05
27	73.61	91.66	84.72	79.89	77.86
28	73.42	91.47	84.54	79.67	77.65
29	73.23	91.27	84.36	79.47	77.43
30	73.01	91.00	84.14	79.27	77.23
31	72.78	90.82	83.87	79.04	76.97
32	72.56	90.61	83.66	78.86	76.76
33	72.36	90.41	83.46	78.65	76.55
34	72.16	90.21	83.26	78.46	76.34
35	71.94	89.97	83.04	78.25	76.11
36	71.69	89.77	82.83	78.04	75.92
37	71.49	89.59	82.63	77.84	75.71
38	71.28	89.35	82.41	77.64	75.50
39	71.09	89.16	82.22	77.40	75.29
40	70.88	88.93	82.01	77.21	75.05
41	70.67	88.73	81.80	76.98	74.82
42	70.46	88.50	81.57	76.75	74.59
43	70.25	88.28	81.37	76.55	74.39
44	70.04	88.08	81.12	76.33	74.18
45	69.84	87.86	80.91	76.12	73.97
46	69.65	87.67	80.72	75.94	73.75
47	69.44	87.48	80.49	75.74	73.53
48	69.18	87.25	80.30	75.53	73.29
49	68.92	87.00	80.05	75.30	73.10
50	68.71	86.79	79.84	75.09	72.87
51	68.52	86.58	79.64	74.90	72.65
52	68.29	86.39	79.43	74.70	72.45
53	68.08	86.19	79.20	74.51	72.25
54	67.85	85.98	79.01	74.30	72.03
55	67.64	85.78	78.81	74.13	71.84
56	67.42	85.57	78.63	73.91	71.62
57	67.22	85.35	78.40	73.71	71.41
58	67.01	85.14	78.18	73.50	71.21
59	66.80	84.94	77.99	73.28	71.00
60	66.59	84.74	77.79	73.08	70.80
61	66.38	84.56	77.57	72.89	70.61
62	66.18	84.37	77.38	72.71	70.38
63	65.99	84.18	77.18	72.51	70.18
64	65.78	83.98	76.99	72.30	69.98
65	65.58	83.77	76.78	72.10	69.77
66	65.41	83.58	76.59	71.90	69.57
67	65.21	83.38	76.38	71.68	69.38
68	64.99	83.19	76.15	71.49	69.18
69	64.79	82.98	75.96	71.29	68.99
70	64.58	82.77	75.76	71.07	68.77
71	64.35	82.55	75.57	70.86	68.56
72	64.14	82.35	75.37	70.67	68.35
73	63.90	82.14	75.15	70.46	68.13
74	63.70	81.92	74.95	70.25	67.91
75	63.49	81.71	74.74	70.04	67.72
76	63.30	81.48	74.53	69.82	67.51
77	63.09	81.26	74.34	69.59	67.29
78	62.89	81.03	74.14	69.38	67.02
79	62.61	80.78	73.88	69.12	66.82
80	62.42	80.59	73.65	68.93	66.61
81	62.17	80.37	73.44	68.71	66.38
82	61.92	80.17	73.21	68.46	66.18
83	61.72	79.97	73.01	68.26	65.95
84	61.50	79.74	72.80	68.04	65.75
85	61.28	79.52	72.56	67.81	65.51
86	61.07	79.31	72.35	67.59	65.31
87	60.86	79.10	72.14	67.39	65.11
88	60.63	78.89	71.95	67.18	64.90
89	60.42	78.65	71.67	66.96	64.68
90	60.19	78.44	71.48	66.74	64.45
91	59.98	78.23	71.26	66.53	64.26
92	59.75	78.02	71.05	66.33	64.06
93	59.50	77.82	70.83	66.11	63.85
94	59.28	77.62	70.61	65.90	63.62
95	59.08	77.40	70.40	65.68	63.39
96	58.84	77.17	70.18	65.50	63.22
97	58.60	76.97	69.98	65.28	63.02
98	58.40	76.74	69.74	65.09	62.84
99	58.19	76.54	69.51	64.88	62.64
100	57.97	76.31	69.29	64.67	62.39
101	57.69	76.04	68.97	64.42	62.39
102	57.49	75.85	68.80	64.23	62.27
103	57.30	75.63	68.60	64.01	62.18
104	57.10	75.41	68.38	63.81	62.07
105	57.10	75.14	68.11	63.51	61.94
106	57.01	74.91	67.90	63.32	61.77
107	56.90	74.71	67.70	63.13	61.66
108	56.79	74.51	67.46	62.92	61.56
109	56.68	74.28	67.27	62.68	61.47
110	56.57	74.08	67.06	62.47	61.36
111	56.43	73.85	66.85	62.26	61.24
112	56.34	73.62	66.64	62.05	61.12
113	56.20	73.41	66.43	61.85	61.00
114	56.12	73.21	66.20	61.64	60.86
115	56.01	72.98	65.96	61.45	60.78
116	55.89	72.79	65.76	61.22	60.68
117	55.74	72.54	65.54	61.02	60.55
118	55.65	72.33	65.33	60.79	60.42
119	55.55	72.10	65.11	60.57	60.28
120	55.43	71.88	64.89	60.34	60.16
121	55.28	71.69	64.69	60.12	60.04
122	55.17	71.48	64.47	59.91	59.94
123	55.05	71.19	64.18	59.91	59.83
125	54.86	70.91	64.18	59.80	59.62
126	54.70	70.68	64.09	59.62	59.45
127	54.60	70.49	63.98	59.52	59.32
128	54.49	70.29	63.88	59.43	59.20
129	54.37	70.09	63.79	59.32	59.12
130	54.26	69.89	63.69	59.22	59.01
131	54.15	69.69	63.55	59.09	58.88
