1	91.38	93.22	91.61	90.71	76.83	88.00	97.22	98.28	75.32	81.30
2	91.16	93.03	91.43	90.51	76.63	87.80	97.03	98.08	75.12	81.09
3	90.94	92.83	91.20	90.28	76.39	87.62	96.84	97.86	74.94	80.87
4	90.76	92.62	90.98	90.08	76.21	87.42	96.63	97.66	74.75	80.66
5	90.54	92.39	90.75	89.87	76.01	87.22	96.41	97.45	74.50	80.46
6	90.35	92.17	90.56	89.67	75.78	87.02	96.22	97.25	74.30	80.26
7	90.17	91.95	90.33	89.46	75.59	86.82	96.00	97.02	74.08	80.06
8	89.96	91.74	90.13	89.24	75.35	86.59	95.77	96.81	73.84	79.85
9	89.76	91.53	89.92	89.02	75.14	86.37	95.60	96.47	73.47	79.64
10	89.45	91.20	89.61	88.67	74.84	86.05	95.29	96.16	73.09	79.28
11	89.09	90.90	89.28	88.36	74.53	85.73	94.97	95.81	72.70	78.92
12	88.76	90.54	88.98	87.95	74.08	85.38	94.63	95.53	72.37	78.58
13	88.36	90.17	88.63	87.48	74.08	84.98	94.24	95.15	71.94	78.22
14	88.05	89.85	88.27	87.09	73.78	84.64	93.88	94.95	71.73	77.89
15	87.74	89.52	87.93	86.64	73.43	84.29	93.54	94.61	71.39	77.56
16	87.42	89.20	87.58	86.20	73.13	83.96	93.22	94.27	71.07	77.24
17	87.09	88.86	87.25	85.99	72.79	83.63	92.86	93.92	70.73	76.89
18	86.87	88.67	87.02	85.78	72.67	83.40	92.65	93.70	70.53	76.70
19	86.58	88.37	86.74	85.52	72.54	83.14	92.36	93.42	70.53	76.41
20	86.36	88.17	86.53	85.19	72.37	82.78	92.15	93.22	70.44	76.20
21	86.05	87.88	86.23	84.89	72.26	82.36	91.85	92.86	70.33	75.89
22	85.76	87.54	85.86	84.58	72.05	81.93	91.57	92.51	70.16	75.54
23	85.43	87.22	85.53	84.26	71.85	81.59	91.26	92.20	69.87	75.19
24	85.11	86.93	85.23	83.94	71.63	81.21	90.93	91.89	69.64	74.87
25	84.82	86.60	84.92	83.60	71.40	80.82	90.63	91.58	69.44	74.57
26	84.53	86.29	84.58	83.40	71.20	80.62	90.31	91.29	69.25	74.26
27	84.33	86.08	84.25	83.19	71.01	80.26	90.10	91.08	69.03	74.03
28	84.01	85.76	83.90	82.87	70.91	79.90	89.78	90.76	68.92	73.72
29	83.66	85.42	83.56	82.54	70.68	79.51	89.47	90.41	68.71	73.39
30	83.29	85.07	83.21	82.23	70.45	79.12	89.13	90.03	68.49	73.06
31	82.95	84.74	82.87	81.91	70.20	78.73	88.80	89.71	68.29	72.75
32	82.62	84.40	82.54	81.57	69.96	78.35	88.44	89.37	68.09	72.40
33	82.34	84.05	82.33	81.22	69.72	78.13	88.08	89.03	67.84	72.13
34	82.14	83.85	82.09	81.00	69.47	77.95	87.86	88.81	67.61	71.94
35	81.94	83.64	81.91	80.80	69.38	77.72	87.65	88.60	67.49	71.73
36	81.67	83.37	81.63	80.54	69.23	77.45	87.35	88.32	67.36	71.73
37	81.48	83.17	81.44	80.34	69.06	77.26	87.15	88.12	67.19	71.64
38	81.28	82.95	81.23	80.13	68.96	77.06	86.94	87.70	67.10	71.54
39	80.99	82.67	80.84	79.81	68.85	76.68	86.59	87.30	67.00	71.22
40	80.72	82.33	80.52	79.51	68.58	76.43	86.33	86.94	66.79	70.89
41	80.39	81.99	80.16	79.22	68.38	76.43	86.04	86.56	66.61	70.53
42	80.07	81.65	79.85	78.88	68.15	76.31	85.72	86.20	66.44	70.22
43	79.73	81.29	79.51	78.55	67.90	76.12	85.41	85.74	66.21	69.87
44	79.37	80.90	79.15	78.18	67.64	75.92	85.05	85.33	66.02	69.53
45	78.98	80.52	78.80	77.79	67.33	75.68	84.68	85.09	65.76	69.16
46	78.78	80.32	78.56	77.55	67.08	75.41	84.47	84.86	65.49	69.07
47	78.59	80.10	78.37	77.36	66.94	75.29	84.27	84.67	65.37	68.95
48	78.38	79.89	78.19	77.16	66.83	75.19	84.06	84.47	65.26	68.84
49	78.17	79.69	77.99	76.97	66.73	75.10	83.86	84.25	65.16	68.75
50	77.98	79.45	77.77	76.73	66.63	74.99	83.65	84.02	65.03	68.63
51	77.77	79.24	77.53	76.50	66.54	74.85	83.43	83.81	64.91	68.55
52	77.55	79.03	77.32	76.30	66.41	74.76	83.22	83.59	64.79	68.44
53	77.32	78.83	77.08	76.09	66.32	74.63	82.99	83.34	64.68	68.33
54	77.12	78.62	76.86	75.89	66.20	74.52	82.79	83.14	64.56	68.21
55	76.91	78.41	76.65	75.70	66.07	74.42	82.57	82.93	64.45	68.08
56	76.68	78.22	76.45	75.50	65.94	74.33	82.36	82.70	64.34	67.97
57	76.48	78.01	76.22	75.29	65.83	74.21	82.13	82.53	64.24	67.85
