63	29:23.736	62	53	56	31	62	62	62	62	62	62	56	58	39	37	16	33	51	41	54	62
64	29:24.039	63	54	57	31	63	63	63	63	63	63	57	58	39	37	16	33	52	41	54	63
65	29:24.307	64	55	58	31	64	64	64	64	64	64	58	58	39	37	16	33	53	41	54	64
66	29:24.544	65	56	59	31	65	65	65	65	65	65	59	58	39	37	16	33	54	41	54	65
67	29:24.784	66	57	60	31	66	66	66	66	66	66	60	58	39	37	16	33	55	41	54	66
68	29:25.041	67	58	61	31	67	67	67	67	67	67	61	58	39	37	16	33	56	41	54	67
69	29:25.296	68	59	62	31	68	68	68	68	68	68	62	58	39	37	16	33	57	41	54	68
70	29:25.552	69	60	63	31	69	69	69	69	69	69	63	58	39	37	16	33	58	41	54	69
71	29:25.789	70	61	64	31	70	70	70	70	70	70	64	58	39	37	16	33	59	41	54	70
72	29:26.042	71	62	65	31	71	71	71	71	71	71	65	58	39	37	16	33	60	41	54	71
73	29:26.322	72	63	66	31	72	71	71	72	72	72	66	58	39	37	16	33	61	41	54	72
74	29:26.672	73	64	67	31	73	72	71	73	73	73	67	58	39	37	16	33	62	41	54	73
75	29:27.052	74	65	68	31	74	73	71	74	74	74	68	58	39	37	16	33	63	41	54	74
76	29:27.291	75	66	69	31	75	74	71	75	75	75	69	58	39	37	16	33	64	41	54	75
77	29:27.553	76	67	70	31	76	74	71	76	76	76	70	58	39	37	16	33	65	41	54	76
78	29:27.814	77	68	71	31	77	75	71	77	77	77	71	58	39	37	16	33	66	41	54	77
79	29:28.192	78	69	72	31	78	76	71	78	78	78	72	58	39	37	16	33	67	41	54	78
80	29:28.459	79	70	73	31	79	76	71	79	79	79	73	58	39	37	16	33	68	41	54	79
81	29:28.704	80	71	74	31	80	77	71	80	80	80	74	58	39	37	16	33	69	41	54	80
82	29:29.090	81	72	75	31	81	78	71	81	81	81	75	58	39	37	16	33	70	41	54	81
83	29:29.376	82	73	76	31	82	78	71	81	82	82	76	58	39	37	16	33	71	41	54	82
84	29:29.663	83	74	77	31	83	79	71	82	83	83	77	58	39	37	16	33	72	41	54	83
85	29:30.065	84	75	78	31	84	80	71	83	84	84	78	58	39	37	16	33	73	41	54	84
86	29:30.343	85	76	79	31	85	80	71	84	85	85	79	58	39	37	16	33	74	41	54	85
87	29:30.580	86	77	80	31	86	81	71	85	86	86	80	58	39	37	16	33	75	41	54	86
88	29:31.009	87	78	81	31	87	81	71	86	87	87	81	58	39	37	16	33	76	41	54	87
89	29:31.290	88	79	82	31	88	81	71	87	88	88	82	58	39	37	16	33	77	41	54	88
90	29:31.674	89	80	83	31	89	81	71	87	89	89	83	58	39	37	16	33	78	41	54	89
91	29:32.104	90	81	84	31	90	82	71	87	90	90	84	58	39	37	16	33	79	41	54	90
92	29:32.504	91	82	85	31	91	83	71	87	91	91	85	58	39	37	16	33	80	41	54	91
93	29:32.928	92	83	86	31	92	84	71	87	92	92	86	58	39	37	16	33	81	41	54	92
94	29:33.312	93	84	86	31	93	85	71	88	93	93	87	58	39	37	16	33	82	41	54	93
95	29:33.735	94	85	86	31	94	86	71	89	94	94	88	58	39	37	16	33	83	41	54	94
96	29:34.144	95	85	86	31	95	87	71	90	95	95	89	58	39	37	16	33	84	41	54	95
97	29:34.520	96	85	86	31	96	88	71	91	96	96	90	58	39	37	16	33	85	41	54	96
98	29:34.980	97	86	86	31	97	89	71	92	97	97	91	58	39	37	16	33	86	41	54	97
99	29:35.365	98	87	86	31	98	90	71	93	98	97	92	58	39	37	16	33	87	41	54	98
100	29:35.764	99	88	86	31	99	91	71	94	99	97	93	58	39	37	16	33	88	41	54	99
101	29:36.164	100	89	86	31	100	92	71	95	100	97	94	58	39	37	16	33	89	41	54	100
102	29:36.588	101	90	87	31	101	93	71	96	101	97	95	58	39	37	16	33	90	41	54	101
103	29:36.993	102	91	88	31	102	94	71	96	102	97	96	58	39	37	16	33	91	41	54	102
104	29:37.331	103	92	89	31	103	95	71	96	103	97	97	58	39	37	16	33	92	41	54	103
